ID,Name,Weight,Value
04028447,Stalhrim Greatsword of Freezing,21,1917
04028452,Stalhrim Greatsword of Garnering,21,2000
04028453,Stalhrim Greatsword of Harvesting,21,2057
0402844a,Stalhrim Greatsword of High Chaos,21,2014
04028440,Stalhrim Greatsword of Immobilizing,21,2000
04028458,Stalhrim Greatsword of Leeching,21,2000
04028437,Stalhrim Greatsword of Lethargy,21,2000
0402843d,Stalhrim Greatsword of Lightning,21,2000
0402843a,Stalhrim Greatsword of Malediction,21,2000
04028442,Stalhrim Greatsword of Nullifying,21,2000
0402843f,Stalhrim Greatsword of Petrifying,21,2000
0402843c,Stalhrim Greatsword of Storms,21,2000
04028441,Stalhrim Greatsword of Stunning,21,1952
04028451,Stalhrim Greatsword of Subsuming,21,2000
0402844b,Stalhrim Greatsword of Terror,21,2000
04028457,Stalhrim Greatsword of the Sorcerer,21,2000
04028457,Stalhrim Greatsword of the Vampire,21,2000
0402843e,Stalhrim Greatsword of Thunderbolts,21,1920
04028448,Stalhrim Greatsword of Ultimate Chaos,21,2000
04028456,Stalhrim Greatsword of Winnowing,21,2040
04028445,Stalhrim Greatsword of Winter,21,2000
0401cdb7,Stalhrim Mace,18,1375
04028414,Stalhrim Mace of Animus,18,1440
04028427,Stalhrim Mace of Annihilating,18,2000
04028429,Stalhrim Mace of Banishing,18,2347
0402841f,Stalhrim Mace of Blizzards,19,2000
04028412,Stalhrim Mace of Damnation,18,2000
04028411,Stalhrim Mace of Debilitation,18,1563
0402841d,Stalhrim Mace of Depleting,18,1610
04028426,Stalhrim Mace of Despair,18,1420
04028432,Stalhrim Mace of Devouring,18,1739
04028425,Stalhrim Mace of Dread,18,2000
0402841c,Stalhrim Mace of Enervating,18,2000
0402842e,Stalhrim Mace of Evoking,18,2000
0402840f,Stalhrim Mace of Exhaustion,18,2000
04028428,Stalhrim Mace of Expelling,18,2000
04028422,Stalhrim Mace of Extreme Chaos,18,2000
04028420,Stalhrim Mace of Freezing,19,1477
0402842b,Stalhrim Mace of Garnering,18,2000
0402842c,Stalhrim Mace of Harvesting,18,1617
04028423,Stalhrim Mace of High Chaos,18,1574
04028419,Stalhrim Mace of Immobilizing,18,2000
04028431,Stalhrim Mace of Leeching,18,2000
04028410,Stalhrim Mace of Lethargy,18,2000
04028416,Stalhrim Mace of Lightning,18,2000
04028413,Stalhrim Mace of Malediction,18,2000
0402841b,Stalhrim Mace of Nullifying,18,2000
04028418,Stalhrim Mace of Petrifying,18,2000
04028415,Stalhrim Mace of Storms,18,2000
0402841a,Stalhrim Mace of Stunning,18,1512
0402842a,Stalhrim Mace of Subsuming,18,2000
04028424,Stalhrim Mace of Terror,18,2000
0402842d,Stalhrim Mace of the Sorcerer,18,2000
04028430,Stalhrim Mace of the Vampire,18,2000
04028417,Stalhrim Mace of Thunderbolts,18,1480
04028421,Stalhrim Mace of Ultimate Chaos,18,2000
0402842f,Stalhrim Mace of Winnowing,18,1600
0402841e,Stalhrim Mace of Winter,19,2000
0401cdb8,Stalhrim Sword,14,985
040283ed,Stalhrim Sword of Animus,14,1160
04028400,Stalhrim Sword of Annihilating,14,2000
04028402,Stalhrim Sword of Banishing,14,2067
040283f8,Stalhrim Sword of Blizzards,14,2000
040283eb,Stalhrim Sword of Damnation,14,2000
040283ea,Stalhrim Sword of Debilitation,14,1283
0403ab26,Improved Bonemold Armor,43,290
0403ab25,Improved Bonemold Boots,9,60
0403ab22,Improved Bonemold Gauntlets,7,60
0403ab23,Improved Bonemold Helmet,11,135
0403ab24,Improved Bonemold Shield,11,95
000b83cb,Falmer Armor,20,275
000b83cd,Falmer Boots,4,55
0004c3cb,Falmer Helmet,5,25
000b83cf,Falmer Gauntlets,4,55
0005c06c,Falmer Shield,15,10
0200e8de,Falmer Hardened Armor,40,250
0200e8dd,Falmer Hardened Boots,6,50
0200e8df,Falmer Hardened Gauntlets,7,60
0200e8e0,Falmer Hardened Helm,10,150
020023e9,Falmer Heavy Armor,35,1200
020023ef,Falmer Heavy Boots,6,225
020023ed,Falmer Heavy Gauntlets,6,225
020023eb,Falmer Heavy Helm,8,600
02014042,Scroll of Telekinesis,0.5,100
00037dea,The Oblivion Crisis,1,6
000ed04f,The Third Era Timeline,1,8
000800e4,Leather Strips,0.1,3
0006d626,Stones of Barenziah,0.5,200
00023d77,Chicken's Egg,0.5,2
0001396b,Daedric Armor,50,3200
0004e4ee,Dawnbreaker,10,740
0009dfbb,Unusual Gem,0.5,200
00012eb6,Iron Shield,12,60
00013946,Orcish Shield,14,500
000fc5bf,Targe of the Blooded,8,300
00013964,Ebony Shield,14,750
0004f912,Blades Shield,12,225
000214f4,Solitude Guard's Shield,3,40
000214dc,Markarth Guard's Shield,3,40
00013955,Steel Shield,12,150
000135ba,Imperial Shield,12,50
00013955,Aela's Shield,12,150
00013950,Dwarven Shield,12,225
000214e0,Whiterun Guard's Shield,3,40
000214ba,Riften Guard's Shield,3,40
00045f96,Spellbreaker,12,277
00013ab2,Imperial Light Shield,4,40
000e41d8,Shield of Ysgramor,12,1715
00013968,Dragonplate Shield,15,1050
0001396e,Daedric Shield,15,1600
000214f7,Pale Guard's Shield,3,40
000ad449,Imperial Light Shield of Resist Fire,4,217
000ad512,Imperial Light Shield of Dwindling Flames,4,561
000ad511,Imperial Light Shield of Waning Fire,4,419
000ad50f,Imperial Light Shield of Blocking,4,418
000ad448,Imperial Light Shield of Minor Blocking,4,315
000ad510,Imperial Light Shield of Major Blocking,4,523
000ad44b,Imperial Light Shield of Resist Shock,4,237
000ad516,Imperial Light Shield of Dwindling Shock,4,618
000ad515,Imperial Light Shield of Waning Shock,4,462
000ad44a,Imperial Light Shield of Resist Frost,4,227
000ad513,Imperial Light Shield of Waning Frost,4,440
000ad514,Imperial Light Shield of Dwindling Frost,4,590
000214ed,Falkreath Guard's Shield,3,40
000214ef,Hjaalmarch Guard's Shield,3,40
000214eb,Windhelm Guard's Shield,3,40
000214f1,Winterhold Guard's Shield,3,40
0200488a,Reflecting Shield,6,455
02005759,Aetherial Shield,12,2000
020150b8,Dawnguard Shield,10,240
04026235,Chitin Shield,8,215
04026236,Nordic Shield,10,335
040291ed,Nordic Shield of Dwindling Fire,10,1021
040291f1,Nordic Shield of Fire Suppression,10,1000
040291f2,Nordic Shield of Fire Abatement,10,1000
040291f3,Nordic Shield of Dwindling Frost,10,1050
040291f5,Nordic Shield of Frost Abatement,10,1000
040291f4,Nordic Shield of Frost Suppression,10,1000
040291f6,Nordic Shield of Dwindling Magic,10,874
040291f8,Nordic Shield of Magic Abatement,10,1000
040291f7,Nordic Shield of Magic Suppression,10,1000
040291f9,Nordic Shield of Dwindling Shock,10,1078
040291fb,Nordic Shield of Shock Abatement,10,1000
040291fa,Nordic Shield of Shock Suppression,10,1000
040291ee,Nordic Shield of Major Blocking,10,1000
040291ef,Nordic Shield of Eminent Blocking,10,1090
040291f0,Nordic Shield of Extreme Blocking,10,1199
04029030,Chitin Shield of Blocking,8,493
04029033,Chitin Shield of Waning Fire,8,500
04029039,Chitin Shield of Waning Magic,8,500
0402903b,Chitin Shield of Magic Suppression,8,500
0402903a,Chitin Shield of Dwindling Magic,8,489
0402903c,Chitin Shield of Waning Shock,8,500
0402903e,Chitin Shield of Shock Suppression,8,500
0402903d,Chitin Shield of Dwindling Shock,8,693
04029036,Chitin Shield of Waning Frost,8,500
04029038,Chitin Shield of Frost Suppression,8,500
04029037,Chitin Shield of Dwindling Frost,8,665
04029035,Chitin Shield of Flame Suppression,8,500
04029034,Chitin Shield of Dwindling Fire,8,636
04029032,Chitin Shield of Eminent Blocking,8,500
04029031,Chitin Shield of Major Blocking,8,500
0403399c,Dented Iron Shield,12,30
02014555,Akaviri Sword,10,300
00043e1e,Alessandra's Dagger,1,10
0002c66f,Ancient Nord Sword,12,13
0002c672,Ancient Nord War Axe,14,15
040398e6,Ancient Nordic Pickaxe,10,500
00086512,Balgruuf's War Axe,12,55
00079b1d,Blade of Sacrifice,4,144
0003aeb9,Blades Sword,10,300
04018ddd,Bloodscythe,10,1859
000ecd54,Borvir's Dagger,4,18
000139b6,Daedric Dagger,6,500
000139b8,Daedric Mace,20,1750
000139b9,Daedric Sword,16,1250
000139b3,Daedric War Axe,18,1500
0200d098,Dawnguard War Axe,13,55
0001c1fe,Dragon Priest Dagger,5,9
02014fcb,Dragonbone Dagger,6.5,600
02014fcd,Dragonbone Mace,22,2000
02014fce,Dragonbone Sword,19,1500
02014fcf,Dragonbone War Axe,21,1700
000f71dd,Drainheart Sword,3,73
00013996,Dwarven Dagger,3.5,55
00100df3,Ring of Minor Blocking,0.3,375
00100df5,Ring of Major Blocking,0.3,583
00100df6,Ring of Eminent Blocking,0.3,690
00100df7,Ring of Extreme Blocking,0.3,799
00100df8,Ring of Peerless Blocking,0.3,910
00013980,Iron Battleaxe,20,55
00013984,Steel Battleaxe,21,100
0001399c,Elven Battleaxe,24,520
0001cb64,Ancient Nord Battle Axe,22,28
000139ac,Ebony Battleaxe,26,1585
0005bf12,Honed Ancient Nord Battle Axe,25,50
00013994,Dwarven Battleaxe,23,300
000139a4,Glass Battleaxe,25,900
000956b5,Wuuthrad,25,2000
000139b4,Daedric Battleaxe,27,2750
0001398c,Orcish Battleaxe,25,165
000f82fa,Drainblood Battleaxe,5,266
00068c79,Nord Hero Battle Axe,20,300
00040002,Steel Battleaxe of Fiery Souls,21,320
000aa122,Orcish Battleaxe of Shocks,25,519
000aa121,Orcish Battleaxe of Arcing,25,397
000aa123,Orcish Battleaxe of Thunderbolts,25,645
02014fc3,Dragonbone Battleaxe,30,3000
000be25e,Headsman's Axe,11,15
0402c475,Nordic Battleaxe of Extreme Chaos,23,1247
0402c473,Nordic Battleaxe of Chaos,23,943
0402c474,Nordic Battleaxe of High Chaos,23,1094
0401cdad,Nordic Battleaxe,23,650
04028378,Nordic Battleaxe of Malediction,23,1132
0402837a,Nordic Battleaxe of Binding,23,835
04028379,Nordic Battleaxe of Animus,23,960
0402838d,Nordic Battleaxe of Banishing,23,1867
0402838c,Nordic Battleaxe of Expelling,23,2762
040284a0,Virtuous Stalhrim Battleaxe,25,2675
0402839e,Nordic Battleaxe of Garnering,23,1000
0402839f,Nordic Battleaxe of Harvesting,23,1000
04028390,Nordic Battleaxe of Reaping,23,974
0402837c,Nordic Battleaxe of Thunderbolts,23,1000
0402837d,Nordic Battleaxe of Shocks,23,874
0402837b,Nordic Battleaxe of Lightning,23,1000
04028383,Nordic Battleaxe of Blizzards,23,1000
04028385,Nordic Battleaxe of Ice,23,873
04028384,Nordic Battleaxe of Freezing,23,997
04028396,Nordic Battleaxe of Consuming,23,1020
04028395,Nordic Battleaxe of Devouring,23,1000
04028394,Nordic Battleaxe of Leeching,23,1000
04028376,Nordic Battleaxe of Debilitation,23,1000
04028375,Nordic Battleaxe of Lethargy,23,1000
04028377,Nordic Battleaxe of Torpor,23,935
04028381,Nordic Battleaxe of Depleting,23,1000
04028380,Nordic Battleaxe of Enervating,23,1293
04028382,Nordic Battleaxe of Diminishing,23,969
0402838a,Nordic Battleaxe of Despair,23,1000
04028389,Nordic Battleaxe of Dread,23,1000
0402838b,Nordic Battleaxe of Fear,23,834
04028391,Nordic Battleaxe of Evoking,23,1280
04028392,Nordic Battleaxe of Winnowing,23,1000
04028393,Nordic Battleaxe of Harrowing,23,962
04028387,Nordic Battleaxe of Fire,23,954
04028388,Nordic Battleaxe of Scorching,23,841
04028386,Nordic Battleaxe of the Blaze,23,1000
0402837e,Nordic Battleaxe of Immobilizing,23,1403
0402837f,Nordic Battleaxe of Stunning,23,1032
04028373,Hallowed Nordic Battleaxe,23,1000
04028374,Reverent Nordic Battleaxe,23,1015
04028372,Virtuous Nordic Battleaxe,23,1000
00013985,Hunting Bow,7,50
0001398d,Orcish Bow,9,150
000302ca,Ancient Nord Bow,12,45
0001399d,Elven Bow,12,470
000139a5,Glass Bow,14,820
0003b562,Long Bow,5,30
000139ad,Ebony Bow,16,1440
0006b9ad,Dravin's Bow,7,50
000139b5,Daedric Bow,18,2500
0005d179,Supple Ancient Nord Bow,18,235
00013995,Dwarven Bow,10,270
00038340,Falmer Bow,15,135
000f82fc,Drainspell Bow,6,458
00013841,Imperial Bow,8,90
00068c57,Nord Hero Bow,7,200
00017059,Firiniel's End,12,785
000bf413,Ebony Bow of Lightning,16,1110
000cc392,Angi's Bow,7,50
000c0186,Froki's Bow,5,307
000deed8,Karliah's Bow,9,5
020176f1,Dragonbone Bow,20,2725
04026232,Nordic Bow,11,580
00083167,Falmer Supple Bow,20,410
0402c478,Nordic Bow of Extreme Chaos,11,892
0402c476,Nordic Bow of Chaos,11,588
0402c477,Nordic Bow of High Chaos,11,739
04028482,Virtuous Stalhrim Bow,15,1594
0402836d,Nordic Bow of Dread,11,691
0402836e,Nordic Bow of Despair,11,700
0402836f,Nordic Bow of Fear,11,479
0402835d,Nordic Bow of Animus,11,605
0402835c,Nordic Bow of Malediction,11,700
0402835e,Nordic Bow of Binding,11,480
04028371,Nordic Bow of Banishing,11,1512
04028370,Nordic Bow of Expelling,11,700
04028367,Nordic Bow of Blizzards,11,700
04028368,Nordic Bow of Freezing,11,642
04028369,Nordic Bow of Ice,11,518
0402835a,Nordic Bow of Debilitation,11,700
04028359,Nordic Bow of Lethargy,11,700
0402835b,Nordic Bow of Torpor,11,580
04028362,Nordic Bow of Immobilizing,11,700
04028363,Nordic Bow of Stunning,11,677
0402836b,Nordic Bow of Fire,11,599
0402836c,Nordic Bow of Scorching,11,486
0402836a,Nordic Bow of the Blaze,11,700
04028365,Nordic Bow of Depleting,11,700
04028366,Nordic Bow of Diminishing,11,614
04028364,Nordic Bow of Enervating,11,700
0402835f,Nordic Bow of Lightning,11,700
04028360,Nordic Bow of Thunderbolts,11,645
04028361,Nordic Bow of Shocks,11,519
04028357,Hallowed Nordic Bow,11,700
04028356,Virtuous Nordic Bow,11,700
04028358,Reverent Nordic Bow,11,660
04018ED5,Glass Bow of the Stag Prince,14,375
000f494e,Ancient Helmet of the Unburned,4,841
0001b3a2,Studded Armor,6,75
00013ed8,Studded Imperial Armor,6,125
00046bb5,Studded Imperial Armor of Health,6,441
00046bb6,Studded Imperial Armor of Major Health,6,559
00046bb4,Studded Imperial Armor of Minor Health,6,327
00046bb9,Studded Imperial Armor of the Major Squire,6,441
00046bb7,Studded Imperial Armor of the Minor Squire,6,340
00046bb8,Studded Imperial Armor of the Squire,6,400
0006492c,Cicero's Clothes,1,1946
000cee6e,Jester's Clothes,1,1163
000d2846,Masque of Clavicus Vile,7,1277
000d3ac5,Thieves Guild Hood,1.5,551
000d3ace,Thieves Guild Hood (improved),1,967
00061cab,Volsung (item),5,4611
000139b1,Ebony Sword,15,720
0001397e,Iron Dagger,2,10
0001398e,Orcish Dagger,3,30
00013986,Steel Dagger,2.5,18
0009f25d,Skyforge Steel Dagger,2.5,25
000139ae,Ebony Dagger,5,290
0001399e,Elven Dagger,4,95
000139a6,Glass Dagger,4.5,165
000240d2,Mehrunes' Razor,3,860
000ecd53,Rundi's Dagger,2.5,18
000bef06,Glass Dagger of Debilitation,4.5,728
0402c47b,Nordic Dagger of Extreme Chaos,3.5,822
0402c479,Nordic Dagger of Chaos,3.5,518
0402c47a,Nordic Dagger of High Chaos,3.5,669
0401cdae,Nordic Dagger,3.5,115
0402845b,Virtuous Stalhrim Dagger,4.5,1380
04028332,Hallowed Nordic Dagger,3.5,868
04028333,Reverent Nordic Dagger,3.5,590
04028331,Virtuous Nordic Dagger,3.5,1000
04028338,Nordic Dagger of Animus,3.5,535
04028337,Nordic Dagger of Malediction,3.5,1000
04028339,Nordic Dagger of Binding,3.5,410
0402834c,Nordic Dagger of Banishing,3.5,1442
0402834b,Nordic Dagger of Expelling,3.5,1000
04028349,Nordic Dagger of Despair,3.5,515
04028348,Nordic Dagger of Dread,3.5,621
0402834a,Nordic Dagger of Fear,3.5,409
04028342,Nordic Dagger of Blizzards,3.5,698
04028344,Nordic Dagger of Ice,3.5,448
04028343,Nordic Dagger of Freezing,3.5,1000
0402833a,Nordic Dagger of Lightning,3.5,701
0402833c,Nordic Dagger of Shocks,3.5,449
0402833b,Nordic Dagger of Thunderbolts,3.5,1000
04028346,Nordic Dagger of Fire,3.5,529
04028345,Nordic Dagger of the Blaze,3.5,1000
04028347,Nordic Dagger of Scorching,3.5,416
04028335,Nordic Dagger of Debilitation,3.5,658
04028334,Nordic Dagger of Lethargy,3.5,1000
04028336,Nordic Dagger of Torpor,3.5,510
04028355,Nordic Dagger of Consuming,3.5,595
04028353,Nordic Dagger of Leeching,3.5,1000
04028354,Nordic Dagger of Devouring,3.5,1000
04028340,Nordic Dagger of Depleting,3.5,705
0402833f,Nordic Dagger of Enervating,3.5,1000
04028341,Nordic Dagger of Diminishing,3.5,544
0402833d,Nordic Dagger of Immobilizing,3.5,978
0402833e,Nordic Dagger of Stunning,3.5,607
04028350,Nordic Dagger of Evoking,3.5,855
04028351,Nordic Dagger of Winnowing,3.5,1000
04028352,Nordic Dagger of Harrowing,3.5,537
0402834e,Nordic Dagger of Harvesting,3.5,712
0402834d,Nordic Dagger of Garnering,3.5,1000
0402834f,Nordic Dagger of Reaping,3.5,549
0001359d,Iron Greatsword,16,50
0001398f,Orcish Greatsword,18,75
000236a5,Ancient Nord Greatsword,18,35
000139a7,Glass Greatsword,22,820
0001399f,Elven Greatsword,20,470
00013987,Steel Greatsword,17,90
00013997,Dwarven Greatsword,19,270
0005bf13,Honed Ancient Nord Greatsword,21,63
000f494c,Honed Ancient Nord Greatsword of Scorching,21,384
00106252,Honed Ancient Nord Greatsword of Burning,21,233
000139af,Ebony Greatsword,22,1440
000139b7,Daedric Greatsword,23,2500
000946fc,Balgruuf's Greatsword,17,200
000a698f,Steel Greatsword of Scorching,17,411
00017288,Steel Greatsword of Scorching,17,411
000a3115,Nord Hero Greatsword,16,250
000acbf0,Dwarven Greatsword of Despair,19,690
04014fcc,Dragonbone Greatsword,27,2725
04026b0b,Stormfang,17,1175
0402c47e,Nordic Greatsword of Extreme Chaos,19,1197
0402c47c,Nordic Greatsword of Chaos,19,893
0402c47d,Nordic Greatsword of High Chaos,19,1044
0401cdaf,Nordic Greatsword,19,585
04028434,Virtuous Stalhrim Greatsword,21,2530
0402830d,Hallowed Nordic Greatsword,19,1243
0402830e,Reverent Nordic Greatsword,19,965
0402830c,Virtuous Nordic Greatsword,19,1200
04028313,Nordic Greatsword of Animus,19,1200
04028312,Nordic Greatsword of Malediction,19,1200
04028314,Nordic Greatsword of Binding,19,785
04028327,Nordic Greatsword of Banishing,19,1817
04028326,Nordic Greatsword of Expelling,19,1200
0402831d,Nordic Greatsword of Blizzards,19,1200
0402831f,Nordic Greatsword of Ice,19,823
0402831e,Nordic Greatsword of Freezing,19,1200
04028330,Nordic Greatsword of Consuming,19,970
0402832f,Nordic Greatsword of Devouring,19,1200
0402832e,Nordic Greatsword of Leeching,19,1200
04028310,Nordic Greatsword of Debilitation,19,1200
04028311,Nordic Greatsword of Torpor,19,885
0402830f,Nordic Greatsword of Lethargy,19,1200
0402831b,Nordic Greatsword of Depleting,19,1200
0402831c,Nordic Greatsword of Diminishing,19,919
0402831a,Nordic Greatsword of Enervating,19,1200
04028324,Nordic Greatsword of Despair,19,1200
04028323,Nordic Greatsword of Dread,19,1200
04028325,Nordic Greatsword of Fear,19,784
0402832b,Nordic Greatsword of Evoking,19,1200
0402832c,Nordic Greatsword of Winnowing,19,1200
0402832d,Nordic Greatsword of Harrowing,19,912
04028321,Nordic Greatsword of Fire,19,1200
04028322,Nordic Greatsword of Scorching,19,791
04028320,Nordic Greatsword of the Blaze,19,1200
04028328,Nordic Greatsword of Garnering,19,1200
0402832a,Nordic Greatsword of Reaping,19,924
04028329,Nordic Greatsword of Harvesting,19,1200
04028315,Nordic Greatsword of Lightning,19,1200
04028317,Nordic Greatsword of Shocks,19,824
04028316,Nordic Greatsword of Thunderbolts,19,1200
04028318,Nordic Greatsword of Immobilizing,19,1200
04028319,Nordic Greatsword of Stunning,19,982
00013982,Iron Mace,13,35
00013990,Orcish Mace,15,105
00013988,Steel Mace,14,65
000139b0,Ebony Mace,19,1000
000139a0,Elven Mace,17,330
00013998,Dwarven Mace,16,190
000139a8,Glass Mace,18,575
04026490,Horksbane,14,250
0402c481,Nordic Mace of Extreme Chaos,16,1057
0402c47f,Nordic Mace of Chaos,16,753
0402c480,Nordic Mace of High Chaos,16,904
0401cdb0,Nordic Mace,16,410
0402840d,Virtuous Stalhrim Mace,18,2090
040282e8,Hallowed Nordic Mace,16,1103
040282e9,Reverent Nordic Mace,16,825
040282e7,Virtuous Nordic Mace,16,1200
040282ee,Nordic Mace of Animus,16,1200
040282ed,Nordic Mace of Malediction,16,1200
040282ef,Nordic Mace of Binding,16,645
04028301,Nordic Mace of Expelling,16,1200
04028302,Nordic Mace of Banishing,16,1677
040282f8,Nordic Mace of Blizzards,16,1200
040282fa,Nordic Mace of Ice,16,683
040282f9,Nordic Mace of Freezing,16,1200
0402830b,Nordic Mace of Consuming,16,830
040282f3,Nordic Mace of Immobilizing,16,1200
040282f4,Nordic Mace of Stunning,16,842
0402830a,Nordic Mace of Devouring,16,1200
04028309,Nordic Mace of Leeching,16,1200
040282eb,Nordic Mace of Debilitation,16,1200
040282ec,Nordic Mace of Torpor,16,745
040282ea,Nordic Mace of Lethargy,16,1200
040282f6,Nordic Mace of Depleting,16,1200
040282f7,Nordic Mace of Diminishing,16,779
040282f5,Nordic Mace of Enervating,16,1200
040282ff,Nordic Mace of Despair,16,1200
040282fe,Nordic Mace of Dread,16,1200
04028300,Nordic Mace of Fear,16,644
04028306,Nordic Mace of Evoking,16,1200
04028307,Nordic Mace of Winnowing,16,1200
04028308,Nordic Mace of Harrowing,16,772
040282fc,Nordic Mace of Fire,16,1200
040282fb,Nordic Mace of the Blaze,16,1200
040282fd,Nordic Mace of Scorching,16,651
04028303,Nordic Mace of Garnering,16,1200
04028304,Nordic Mace of Harvesting,16,1200
04028305,Nordic Mace of Reaping,16,784
040282f0,Nordic Mace of Lightning,16,1200
040282f1,Nordic Mace of Thunderbolts,16,1200
040282f2,Nordic Mace of Shocks,16,684
00013790,Iron War Axe,11,30
0001398b,Orcish War Axe,13,90
00013983,Steel War Axe,12,55
00013993,Dwarven War Axe,14,165
0006f700,Honed Falmer War Axe,21,245
0001399b,Elven War Axe,15,280
000139ab,Ebony War Axe,17,865
0005bf15,Honed Draugr War Axe,16,27
000302cd,Falmer War Axe,21,82
000139a3,Glass War Axe,16,490
0009f260,Skyforge Steel War Axe,12,80
00068c63,Nord Hero War Axe,11,165
000bef80,Glass War Axe of Garnering,16,1272
000bef7e,Glass War Axe of Reaping,16,944
000bef7f,Glass War Axe of Harvesting,16,1107
0401cdb9,Stalhrim War Axe,16,1180
040283c6,Stalhrim War Axe of Animus,16,1305
040283c5,Stalhrim War Axe of Malediction,16,1500
040283c4,Stalhrim War Axe of Damnation,16,1500
040283d9,Stalhrim War Axe of Annihilating,16,1500
040283db,Stalhrim War Axe of Banishing,16,2212
040283da,Stalhrim War Axe of Expelling,16,1500
040283d1,Stalhrim War Axe of Blizzards,16,1500
040283d2,Stalhrim War Axe of Freezing,16,1342
